eventID,country,locality,yearCollected,samplingProtocol,materialSampleID,basisOfRecord,scientificName,diagnosticID,measurementMethod,measurementUnit,measurementType,measurementValue,verbatimEventDate,catalogNumber,references,individualID,collectionCode,institutionCode,lifeStage,measurementRemarks,measurementDeterminedDate,measurementAccuracy,materialSampleType,decimalLatitude,decimalLongitude,verbatimLocality,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimDepth,minimumDepthInMeters,minimumElevationInMeters,maximumElevationInMeters,maximumDepthInMeters,latestAgeOrHighestStage,latestEonOrHighestEonotheme,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,group,formation,member,minimumChronometricAge,minimumChronometricAgeReferenceSystem,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,eventRemarks,culturalRegions,culturalContext,bed,culturalOccupationPeriod,culturalAffiliations,coordinateUncertaintyInMeters,chronometricAgeUncertaintyInYears,chronometricAgeUncertaintyMethod,chronometricAgeProtocol,chronometricAgeID,lithostratigraphicTerms,maximumChronometricAge,maximumChronometricAgeReferenceSystem,geologicalContextID,lowestBiostratigraphicZone,highestBiostratigraphicZone,stateProvince,waterBody,islandGroup,island,institutionID,datasetName,dynamicProperties,fieldNumber,informationWithheld,verbatimLifeStage,occurrenceID,otherCatalogNumbers,previousIdentifications,sex,measurementSide,measurementDeterminedBy,materialSampleCondition,ageEstimationMethod,ageUnit,ageValue,reproductiveCondition,verbatimAgeValue,Diagnostics_bcid,Event_bcid,Sample_bcid,expeditionCode,projectId
000626d1_3f3c_4172_91c8_07b1c987c47d,Unknown,Dmanisi,unknown,Unknown,000626d1_3f3c_4172_91c8_07b1c987c47d,FossilSpecimen,Equus sp.,3162,Unknown,in,talus width,58.9,Unknown,,,GNM1-D2100,,,,,,,,,,Dmanisi,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/Doi23162,https://n2t.net/ark:/21547/Dog2000626d1_3f3c_4172_91c8_07b1c987c47d,https://n2t.net/ark:/21547/Doh2000626d1_3f3c_4172_91c8_07b1c987c47d,EBSS,314
000626d1_3f3c_4172_91c8_07b1c987c47d,Unknown,Dmanisi,unknown,Unknown,000626d1_3f3c_4172_91c8_07b1c987c47d,FossilSpecimen,Equus sp.,1330,Unknown,in,talus length,61.1,Unknown,,,GNM1-D2100,,,,,,,,,,Dmanisi,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/Doi21330,https://n2t.net/ark:/21547/Dog2000626d1_3f3c_4172_91c8_07b1c987c47d,https://n2t.net/ark:/21547/Doh2000626d1_3f3c_4172_91c8_07b1c987c47d,EBSS,314
00192116_d5b0_42b7_81df_bc7cbde9a818,Unknown,Hoewenegg,unknown,Unknown,00192116_d5b0_42b7_81df_bc7cbde9a818,FossilSpecimen,Hippotherium primigeneium,1422,Unknown,in,humerus length to caput of humerus,254.5,Unknown,,,HoY5954,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi21422,https://n2t.net/ark:/21547/Dog200192116_d5b0_42b7_81df_bc7cbde9a818,https://n2t.net/ark:/21547/Doh200192116_d5b0_42b7_81df_bc7cbde9a818,EBSS,314
00192116_d5b0_42b7_81df_bc7cbde9a818,Unknown,Hoewenegg,unknown,Unknown,00192116_d5b0_42b7_81df_bc7cbde9a818,FossilSpecimen,Hippotherium primigeneium,448,Unknown,in,humerus length to ventral tubercle,270,Unknown,,,HoY5954,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi2448,https://n2t.net/ark:/21547/Dog200192116_d5b0_42b7_81df_bc7cbde9a818,https://n2t.net/ark:/21547/Doh200192116_d5b0_42b7_81df_bc7cbde9a818,EBSS,314
002c9f4034a8458c967a4e8f7ebc92af,Unknown,Tizi'n Tadderht,unknown,Unknown,002c9f4034a8458c967a4e8f7ebc92af,FossilSpecimen,"""Hipparion""  sp.",89,Unknown,mm,talus length,56.1,,,,YGSP26574,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL289,https://n2t.net/ark:/21547/DbJ2002c9f4034a8458c967a4e8f7ebc92af,https://n2t.net/ark:/21547/DbK2002c9f4034a8458c967a4e8f7ebc92af,FEBG,314
002c9f4034a8458c967a4e8f7ebc92af,Unknown,Tizi'n Tadderht,unknown,Unknown,002c9f4034a8458c967a4e8f7ebc92af,FossilSpecimen,"""Hipparion""  sp.",1588,Unknown,mm,breadth of the trochlea of talus,25.9,,,,YGSP26574,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL21588,https://n2t.net/ark:/21547/DbJ2002c9f4034a8458c967a4e8f7ebc92af,https://n2t.net/ark:/21547/DbK2002c9f4034a8458c967a4e8f7ebc92af,FEBG,314
002c9f4034a8458c967a4e8f7ebc92af,Unknown,Tizi'n Tadderht,unknown,Unknown,002c9f4034a8458c967a4e8f7ebc92af,FossilSpecimen,"""Hipparion""  sp.",2414,Unknown,mm,talus width,52.2,,,,YGSP26574,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL22414,https://n2t.net/ark:/21547/DbJ2002c9f4034a8458c967a4e8f7ebc92af,https://n2t.net/ark:/21547/DbK2002c9f4034a8458c967a4e8f7ebc92af,FEBG,314
0038239b_41f7_4568_915a_0bd22d4f3d32,Unknown,Hoewenegg,unknown,Unknown,0038239b_41f7_4568_915a_0bd22d4f3d32,FossilSpecimen,Hippotherium primigeneium,359,Unknown,in,talus length,53.6,Unknown,,,Ho85115,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi2359,https://n2t.net/ark:/21547/Dog20038239b_41f7_4568_915a_0bd22d4f3d32,https://n2t.net/ark:/21547/Doh20038239b_41f7_4568_915a_0bd22d4f3d32,EBSS,314
004571a14b924bb8891c112d575a6790,Unknown,Tizi'n Tadderht,unknown,Unknown,004571a14b924bb8891c112d575a6790,FossilSpecimen,Cremohipparion mediterraneum,543,Unknown,mm,talus length,48.2,,,,PIUW3147/17,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL2543,https://n2t.net/ark:/21547/DbJ2004571a14b924bb8891c112d575a6790,https://n2t.net/ark:/21547/DbK2004571a14b924bb8891c112d575a6790,FEBG,314
004571a14b924bb8891c112d575a6790,Unknown,Tizi'n Tadderht,unknown,Unknown,004571a14b924bb8891c112d575a6790,FossilSpecimen,Cremohipparion mediterraneum,3885,Unknown,mm,depth of the medial side of talus,41.8,,,,PIUW3147/17,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL23885,https://n2t.net/ark:/21547/DbJ2004571a14b924bb8891c112d575a6790,https://n2t.net/ark:/21547/DbK2004571a14b924bb8891c112d575a6790,FEBG,314
004571a14b924bb8891c112d575a6790,Unknown,Tizi'n Tadderht,unknown,Unknown,004571a14b924bb8891c112d575a6790,FossilSpecimen,Cremohipparion mediterraneum,2672,Unknown,mm,talus width,48.2,,,,PIUW3147/17,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL22672,https://n2t.net/ark:/21547/DbJ2004571a14b924bb8891c112d575a6790,https://n2t.net/ark:/21547/DbK2004571a14b924bb8891c112d575a6790,FEBG,314
004571a14b924bb8891c112d575a6790,Unknown,Tizi'n Tadderht,unknown,Unknown,004571a14b924bb8891c112d575a6790,FossilSpecimen,Cremohipparion mediterraneum,1846,Unknown,mm,breadth of the trochlea of talus,24.2,,,,PIUW3147/17,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL21846,https://n2t.net/ark:/21547/DbJ2004571a14b924bb8891c112d575a6790,https://n2t.net/ark:/21547/DbK2004571a14b924bb8891c112d575a6790,FEBG,314
005344ef4237481bb0d7a561d929ed26,Unknown,Tizi'n Tadderht,unknown,Unknown,005344ef4237481bb0d7a561d929ed26,FossilSpecimen,"""Hipparion""  sp.",1575,Unknown,mm,breadth of the trochlea of talus,24.2,,,,YGSP4796,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL21575,https://n2t.net/ark:/21547/DbJ2005344ef4237481bb0d7a561d929ed26,https://n2t.net/ark:/21547/DbK2005344ef4237481bb0d7a561d929ed26,FEBG,314
005344ef4237481bb0d7a561d929ed26,Unknown,Tizi'n Tadderht,unknown,Unknown,005344ef4237481bb0d7a561d929ed26,FossilSpecimen,"""Hipparion""  sp.",76,Unknown,mm,talus length,55.4,,,,YGSP4796,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL276,https://n2t.net/ark:/21547/DbJ2005344ef4237481bb0d7a561d929ed26,https://n2t.net/ark:/21547/DbK2005344ef4237481bb0d7a561d929ed26,FEBG,314
005344ef4237481bb0d7a561d929ed26,Unknown,Tizi'n Tadderht,unknown,Unknown,005344ef4237481bb0d7a561d929ed26,FossilSpecimen,"""Hipparion""  sp.",2401,Unknown,mm,talus width,51.9,,,,YGSP4796,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL22401,https://n2t.net/ark:/21547/DbJ2005344ef4237481bb0d7a561d929ed26,https://n2t.net/ark:/21547/DbK2005344ef4237481bb0d7a561d929ed26,FEBG,314
00548c1d68254965b71f15f78d17d840,Unknown,Tizi'n Tadderht,unknown,Unknown,00548c1d68254965b71f15f78d17d840,FossilSpecimen,Hippotherium  intrans,1860,Unknown,mm,breadth of the trochlea of talus,29.8,,,,MAFIV,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/DbL21860,https://n2t.net/ark:/21547/DbJ200548c1d68254965b71f15f78d17d840,https://n2t.net/ark:/21547/DbK200548c1d68254965b71f15f78d17d840,FEBG,314
00548c1d68254965b71f15f78d17d840,Unknown,Tizi'n Tadderht,unknown,Unknown,00548c1d68254965b71f15f78d17d840,FossilSpecimen,Hippotherium  intrans,3899,Unknown,mm,depth of the medial side of talus,46.6,,,,MAFIV,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/DbL23899,https://n2t.net/ark:/21547/DbJ200548c1d68254965b71f15f78d17d840,https://n2t.net/ark:/21547/DbK200548c1d68254965b71f15f78d17d840,FEBG,314
00548c1d68254965b71f15f78d17d840,Unknown,Tizi'n Tadderht,unknown,Unknown,00548c1d68254965b71f15f78d17d840,FossilSpecimen,Hippotherium  intrans,592,Unknown,mm,talus length,56.8,,,,MAFIV,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/DbL2592,https://n2t.net/ark:/21547/DbJ200548c1d68254965b71f15f78d17d840,https://n2t.net/ark:/21547/DbK200548c1d68254965b71f15f78d17d840,FEBG,314
00548c1d68254965b71f15f78d17d840,Unknown,Tizi'n Tadderht,unknown,Unknown,00548c1d68254965b71f15f78d17d840,FossilSpecimen,Hippotherium  intrans,2686,Unknown,mm,talus width,59,,,,MAFIV,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,,10,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/DbL22686,https://n2t.net/ark:/21547/DbJ200548c1d68254965b71f15f78d17d840,https://n2t.net/ark:/21547/DbK200548c1d68254965b71f15f78d17d840,FEBG,314
007ab417_dd52_4f3f_9feb_fa10b3de71ef,Unknown,Olduvai Bed II,unknown,Unknown,007ab417_dd52_4f3f_9feb_fa10b3de71ef,FossilSpecimen,Equus sp.,3017,Unknown,in,talus width,70.7,Unknown,,,RMNH79RLB,,,,,,,,,,Olduvai Bed II,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.2,https://n2t.net/ark:/21547/Doi23017,https://n2t.net/ark:/21547/Dog2007ab417_dd52_4f3f_9feb_fa10b3de71ef,https://n2t.net/ark:/21547/Doh2007ab417_dd52_4f3f_9feb_fa10b3de71ef,EBSS,314
007ab417_dd52_4f3f_9feb_fa10b3de71ef,Unknown,Olduvai Bed II,unknown,Unknown,007ab417_dd52_4f3f_9feb_fa10b3de71ef,FossilSpecimen,Equus sp.,1089,Unknown,in,talus length,62.3,Unknown,,,RMNH79RLB,,,,,,,,,,Olduvai Bed II,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.2,https://n2t.net/ark:/21547/Doi21089,https://n2t.net/ark:/21547/Dog2007ab417_dd52_4f3f_9feb_fa10b3de71ef,https://n2t.net/ark:/21547/Doh2007ab417_dd52_4f3f_9feb_fa10b3de71ef,EBSS,314
00a12704_95c5_415f_95d0_1bebb451328b,Unknown,unknown,unknown,Unknown,00a12704_95c5_415f_95d0_1bebb451328b,FossilSpecimen,"""Hipparion""  sp.",73,Unknown,in,talus length,53.87,Unknown,,,OU1127/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/Doi273,https://n2t.net/ark:/21547/Dog200a12704_95c5_415f_95d0_1bebb451328b,https://n2t.net/ark:/21547/Doh200a12704_95c5_415f_95d0_1bebb451328b,EBSS,314
00a12704_95c5_415f_95d0_1bebb451328b,Unknown,unknown,unknown,Unknown,00a12704_95c5_415f_95d0_1bebb451328b,FossilSpecimen,"""Hipparion""  sp.",2400,Unknown,in,talus width,50.63,Unknown,,,OU1127/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/Doi22400,https://n2t.net/ark:/21547/Dog200a12704_95c5_415f_95d0_1bebb451328b,https://n2t.net/ark:/21547/Doh200a12704_95c5_415f_95d0_1bebb451328b,EBSS,314
00a3f04b_dbef_4ca2_bbd5_596d23ec901f,Unknown,Rudabanya,unknown,Unknown,00a3f04b_dbef_4ca2_bbd5_596d23ec901f,FossilSpecimen,Hippotherium  intrans,637,Unknown,in,talus length,60,Unknown,,,MAFIV,,,,,,,,,,Rudabanya,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/Doi2637,https://n2t.net/ark:/21547/Dog200a3f04b_dbef_4ca2_bbd5_596d23ec901f,https://n2t.net/ark:/21547/Doh200a3f04b_dbef_4ca2_bbd5_596d23ec901f,EBSS,314
00a3f04b_dbef_4ca2_bbd5_596d23ec901f,Unknown,Rudabanya,unknown,Unknown,00a3f04b_dbef_4ca2_bbd5_596d23ec901f,FossilSpecimen,Hippotherium  intrans,2709,Unknown,in,talus width,60.7,Unknown,,,MAFIV,,,,,,,,,,Rudabanya,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/Doi22709,https://n2t.net/ark:/21547/Dog200a3f04b_dbef_4ca2_bbd5_596d23ec901f,https://n2t.net/ark:/21547/Doh200a3f04b_dbef_4ca2_bbd5_596d23ec901f,EBSS,314
00c185c1a0174197a1a8ced74588c400,Ukraine,Tizi'n Tadderht,unknown,Unknown,00c185c1a0174197a1a8ced74588c400,FossilSpecimen,"""Hipparion""  sp.",2303,Unknown,mm,breadth of the trochlea of talus,29.27,,,,OU1127/10,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL22303,https://n2t.net/ark:/21547/DbJ200c185c1a0174197a1a8ced74588c400,https://n2t.net/ark:/21547/DbK200c185c1a0174197a1a8ced74588c400,FEBG,314
00c185c1a0174197a1a8ced74588c400,Ukraine,Tizi'n Tadderht,unknown,Unknown,00c185c1a0174197a1a8ced74588c400,FossilSpecimen,"""Hipparion""  sp.",4342,Unknown,mm,depth of the medial side of talus,54.22,,,,OU1127/10,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL24342,https://n2t.net/ark:/21547/DbJ200c185c1a0174197a1a8ced74588c400,https://n2t.net/ark:/21547/DbK200c185c1a0174197a1a8ced74588c400,FEBG,314
00c185c1a0174197a1a8ced74588c400,Ukraine,Tizi'n Tadderht,unknown,Unknown,00c185c1a0174197a1a8ced74588c400,FossilSpecimen,"""Hipparion""  sp.",1259,Unknown,mm,talus length,61.04,,,,OU1127/10,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL21259,https://n2t.net/ark:/21547/DbJ200c185c1a0174197a1a8ced74588c400,https://n2t.net/ark:/21547/DbK200c185c1a0174197a1a8ced74588c400,FEBG,314
00c185c1a0174197a1a8ced74588c400,Ukraine,Tizi'n Tadderht,unknown,Unknown,00c185c1a0174197a1a8ced74588c400,FossilSpecimen,"""Hipparion""  sp.",3129,Unknown,mm,talus width,62.66,,,,OU1127/10,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL23129,https://n2t.net/ark:/21547/DbJ200c185c1a0174197a1a8ced74588c400,https://n2t.net/ark:/21547/DbK200c185c1a0174197a1a8ced74588c400,FEBG,314
00cc368fe93549898652058c49a17eae,Unknown,Hadar,unknown,Unknown,00cc368fe93549898652058c49a17eae,FossilSpecimen,Eurygnathohippus aff. hasumense,4100,Unknown,mm,depth of the medial side of talus,52.1,,,,AL390,,,,,,,,,,Hadar,,,,,,,,,,,,,,,,,2.9,mya,,,,,,,,,,,,,,,,,,3.6,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.6-2.9,https://n2t.net/ark:/21547/DbL24100,https://n2t.net/ark:/21547/DbJ200cc368fe93549898652058c49a17eae,https://n2t.net/ark:/21547/DbK200cc368fe93549898652058c49a17eae,FEBG,314
00cc368fe93549898652058c49a17eae,Unknown,Hadar,unknown,Unknown,00cc368fe93549898652058c49a17eae,FossilSpecimen,Eurygnathohippus aff. hasumense,848,Unknown,mm,talus length,64.5,,,,AL390,,,,,,,,,,Hadar,,,,,,,,,,,,,,,,,2.9,mya,,,,,,,,,,,,,,,,,,3.6,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.6-2.9,https://n2t.net/ark:/21547/DbL2848,https://n2t.net/ark:/21547/DbJ200cc368fe93549898652058c49a17eae,https://n2t.net/ark:/21547/DbK200cc368fe93549898652058c49a17eae,FEBG,314
00cc368fe93549898652058c49a17eae,Unknown,Hadar,unknown,Unknown,00cc368fe93549898652058c49a17eae,FossilSpecimen,Eurygnathohippus aff. hasumense,2061,Unknown,mm,breadth of the trochlea of talus,32.8,,,,AL390,,,,,,,,,,Hadar,,,,,,,,,,,,,,,,,2.9,mya,,,,,,,,,,,,,,,,,,3.6,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.6-2.9,https://n2t.net/ark:/21547/DbL22061,https://n2t.net/ark:/21547/DbJ200cc368fe93549898652058c49a17eae,https://n2t.net/ark:/21547/DbK200cc368fe93549898652058c49a17eae,FEBG,314
00cc368fe93549898652058c49a17eae,Unknown,Hadar,unknown,Unknown,00cc368fe93549898652058c49a17eae,FossilSpecimen,Eurygnathohippus aff. hasumense,2887,Unknown,mm,talus width,64.9,,,,AL390,,,,,,,,,,Hadar,,,,,,,,,,,,,,,,,2.9,mya,,,,,,,,,,,,,,,,,,3.6,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.6-2.9,https://n2t.net/ark:/21547/DbL22887,https://n2t.net/ark:/21547/DbJ200cc368fe93549898652058c49a17eae,https://n2t.net/ark:/21547/DbK200cc368fe93549898652058c49a17eae,FEBG,314
00d08098bd2743b6b1548db4b61dac36,Unknown,Akkasdagi,unknown,Unknown,00d08098bd2743b6b1548db4b61dac36,FossilSpecimen,Equus major/bressanus,526,Unknown,mm,talus length,80.2,,,,UCBL-FSL 211073,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,2,mya,,,,,,,,,,,,,,,,,,2.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,2.2 - 2.0,https://n2t.net/ark:/21547/DbL2526,https://n2t.net/ark:/21547/DbJ200d08098bd2743b6b1548db4b61dac36,https://n2t.net/ark:/21547/DbK200d08098bd2743b6b1548db4b61dac36,FEBG,314
00d08098bd2743b6b1548db4b61dac36,Unknown,Akkasdagi,unknown,Unknown,00d08098bd2743b6b1548db4b61dac36,FossilSpecimen,Equus major/bressanus,1835,Unknown,mm,breadth of the trochlea of talus,34.9,,,,UCBL-FSL 211073,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,2,mya,,,,,,,,,,,,,,,,,,2.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,2.2 - 2.0,https://n2t.net/ark:/21547/DbL21835,https://n2t.net/ark:/21547/DbJ200d08098bd2743b6b1548db4b61dac36,https://n2t.net/ark:/21547/DbK200d08098bd2743b6b1548db4b61dac36,FEBG,314
00d08098bd2743b6b1548db4b61dac36,Unknown,Akkasdagi,unknown,Unknown,00d08098bd2743b6b1548db4b61dac36,FossilSpecimen,Equus major/bressanus,2661,Unknown,mm,talus width,76.6,,,,UCBL-FSL 211073,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,2,mya,,,,,,,,,,,,,,,,,,2.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,2.2 - 2.0,https://n2t.net/ark:/21547/DbL22661,https://n2t.net/ark:/21547/DbJ200d08098bd2743b6b1548db4b61dac36,https://n2t.net/ark:/21547/DbK200d08098bd2743b6b1548db4b61dac36,FEBG,314
00d08098bd2743b6b1548db4b61dac36,Unknown,Akkasdagi,unknown,Unknown,00d08098bd2743b6b1548db4b61dac36,FossilSpecimen,Equus major/bressanus,3874,Unknown,mm,depth of the medial side of talus,67.5,,,,UCBL-FSL 211073,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,2,mya,,,,,,,,,,,,,,,,,,2.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,2.2 - 2.0,https://n2t.net/ark:/21547/DbL23874,https://n2t.net/ark:/21547/DbJ200d08098bd2743b6b1548db4b61dac36,https://n2t.net/ark:/21547/DbK200d08098bd2743b6b1548db4b61dac36,FEBG,314
00df4ffe599940e9934867773aa8b07a,Unknown,Tizi'n Tadderht,unknown,Unknown,00df4ffe599940e9934867773aa8b07a,FossilSpecimen,Sivalhippus nagriensis,170,Unknown,mm,talus length,55.3,,,,YGSP50663,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.2,https://n2t.net/ark:/21547/DbL2170,https://n2t.net/ark:/21547/DbJ200df4ffe599940e9934867773aa8b07a,https://n2t.net/ark:/21547/DbK200df4ffe599940e9934867773aa8b07a,FEBG,314
00df4ffe599940e9934867773aa8b07a,Unknown,Tizi'n Tadderht,unknown,Unknown,00df4ffe599940e9934867773aa8b07a,FossilSpecimen,Sivalhippus nagriensis,3678,Unknown,mm,depth of the medial side of talus,41.3,,,,YGSP50663,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.2,https://n2t.net/ark:/21547/DbL23678,https://n2t.net/ark:/21547/DbJ200df4ffe599940e9934867773aa8b07a,https://n2t.net/ark:/21547/DbK200df4ffe599940e9934867773aa8b07a,FEBG,314
00df4ffe599940e9934867773aa8b07a,Unknown,Tizi'n Tadderht,unknown,Unknown,00df4ffe599940e9934867773aa8b07a,FossilSpecimen,Sivalhippus nagriensis,2465,Unknown,mm,talus width,57.3,,,,YGSP50663,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,,10.2,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.2,https://n2t.net/ark:/21547/DbL22465,https://n2t.net/ark:/21547/DbJ200df4ffe599940e9934867773aa8b07a,https://n2t.net/ark:/21547/DbK200df4ffe599940e9934867773aa8b07a,FEBG,314
